scenario,seed,requested_total_cycles,window_size,event_count,paired_event_count,pair_gap_min,pair_gap_max,cluster_event_count,cluster_bit_count,control_quantization,control_source,control_policy_schedule,control_policy_level_map_output,safe_interval,level_intervals,threshold_levels,threshold_intervals,strategy,total_cycles,scrub_cycles,reads,writes,corrected,uncorrectable_detections,unique_uncorrectable_words,interval_switches,safe_entries,safe_cycles,scrub_active_cycles,memory_busy_cycles,scrub_per_mille,busy_per_mille,safe_per_mille
upsets,6,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,479,479,1263,8,776,0,0,33841,8692,676,173,0
upsets,7,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,511,511,978,0,0,0,0,41591,10623,831,212,0
upsets,7,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,504,504,864,0,824,0,0,33524,8632,670,172,0
upsets,7,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,504,504,844,1,776,0,0,33866,8717,677,174,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,506,506,778,4,0,0,0,41586,10618,831,212,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,493,493,790,3,824,0,0,33513,8621,670,172,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,492,492,701,3,776,0,0,33854,8705,677,174,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,478,478,1034,4,0,0,0,41558,10590,831,211,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,480,480,871,3,824,0,0,33500,8608,670,172,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,487,487,775,4,776,0,0,33849,8700,676,174,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,521,521,541,4,0,0,0,41601,10633,832,212,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,507,507,531,5,824,0,0,33527,8635,670,172,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,506,506,542,4,776,0,0,33868,8719,677,174,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,508,508,582,4,0,0,0,41588,10620,831,212,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,509,509,439,4,824,0,0,33529,8637,670,172,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,509,509,448,5,776,0,0,33871,8722,677,174,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,520,520,732,2,0,0,0,41600,10632,832,212,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,498,498,829,2,824,0,0,33518,8626,670,172,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,505,505,760,2,776,0,0,33867,8718,677,174,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,512,512,676,4,0,0,0,41592,10624,831,212,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,517,517,435,6,824,0,0,33537,8645,670,172,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,504,504,548,5,776,0,0,33866,8717,677,174,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,508,508,973,4,0,0,0,41588,10620,831,212,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,494,494,768,4,824,0,0,33514,8622,670,172,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,466,466,1272,6,776,0,0,33828,8679,676,173,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,502,502,833,5,0,0,0,41582,10614,831,212,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,494,494,767,5,824,0,0,33514,8622,670,172,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,511,511,567,4,776,0,0,33873,8724,677,174,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,531,531,681,2,0,0,0,41611,10643,832,212,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,487,487,1119,4,824,0,0,33507,8615,670,172,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,499,499,739,2,776,0,0,33861,8712,677,174,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,499,499,981,6,0,0,0,41579,10611,831,212,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,490,490,870,8,824,0,0,33510,8618,670,172,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,493,493,761,8,776,0,0,33855,8706,677,174,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,493,493,997,4,0,0,0,41573,10605,831,212,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,480,480,1003,4,824,0,0,33500,8608,670,172,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,488,488,856,3,776,0,0,33850,8701,677,174,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,505,505,987,3,0,0,0,41585,10617,831,212,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,506,506,581,3,824,0,0,33526,8634,670,172,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,482,482,1045,3,776,0,0,33844,8695,676,173,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,510,510,708,3,0,0,0,41590,10622,831,212,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,503,503,641,3,824,0,0,33523,8631,670,172,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,513,513,540,5,776,0,0,33875,8726,677,174,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,484,484,1189,4,0,0,0,41564,10596,831,211,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,464,464,1033,4,824,0,0,33484,8592,669,171,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,468,468,1051,4,776,0,0,33830,8681,676,173,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,514,514,1085,4,0,0,0,41594,10626,831,212,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,484,484,1372,4,824,0,0,33504,8612,670,172,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,485,485,1339,4,776,0,0,33847,8698,676,173,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,490,490,1111,5,0,0,0,41570,10602,831,212,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,455,455,1445,4,824,0,0,33475,8583,669,171,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,478,478,1060,5,776,0,0,33840,8691,676,173,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,504,504,1021,6,0,0,0,41584,10616,831,212,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,466,466,1180,6,824,0,0,33486,8594,669,171,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,481,481,931,5,776,0,0,33843,8694,676,173,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,481,481,1339,6,0,0,0,41561,10593,831,211,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,478,478,1086,7,824,0,0,33498,8606,669,172,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8212,485,485,932,6,776,0,0,33845,8697,676,173,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,522,522,612,4,0,0,0,41602,10634,832,212,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,515,515,343,3,824,0,0,33535,8643,670,172,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,508,508,692,5,776,0,0,33870,8721,677,174,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,526,526,487,5,0,0,0,41606,10638,832,212,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,485,485,872,5,824,0,0,33505,8613,670,172,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,493,493,777,5,776,0,0,33855,8706,677,174,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,485,485,1290,5,0,0,0,41565,10597,831,211,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,492,492,961,3,824,0,0,33512,8620,670,172,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,463,463,1173,4,776,0,0,33825,8676,676,173,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,529,529,704,3,0,0,0,41609,10641,832,212,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,518,518,562,2,824,0,0,33538,8646,670,172,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,501,501,576,3,776,0,0,33863,8714,677,174,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",fixed,50000,632,10112,524,524,529,4,0,0,0,41604,10636,832,212,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",table,50000,508,8128,497,497,580,4,824,0,0,33517,8625,670,172,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"100,100,95,90,85,80,75,70","2,1,4,3","100,90,80",threshold,50000,513,8213,486,486,745,4,776,0,0,33848,8699,676,173,0
