event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
104,single,45538,11,0010000000,,,,,,,45538,45538,0
202,single,45625,67,0000400000,,,,,,,45625,45625,0
201,single,45964,106,0000000002,,,,,,,45964,45964,0
263,single,47099,50,0000000800,,,,,,,47099,47099,0
370,single,47518,72,0000004000,,,,,,,47518,47518,0
196,single,48185,115,0000000008,,,,,,,48185,48185,0
343,single,49684,149,0000040000,,,,,,,49684,49684,0
74,single,51357,199,0000000200,,,,,,,51357,51357,0
199,single,51368,8,0200000000,,,,,,,51368,51368,0
57,single,52284,138,0004000000,,,,,,,52284,52284,0
198,single,52400,164,0000080000,,,,,,,52400,52400,0
278,single,52589,69,0010000000,,,,,,,52589,52589,0
83,single,53813,31,0010000000,,,,,,,53813,53813,0
377,single,54293,10,0000000100,,,,,,,54293,54293,0
36,single,54575,220,0010000000,,,,,,,54575,54575,0
162,single,57526,63,0000000800,,,,,,,57526,57526,0
460,paired,57569,227,0000000020,30,first,,,,,57569,57569,0
354,single,58244,152,0000001000,,,,,,,58244,58244,0
316,single,58312,71,0000000200,,,,,,,58312,58312,0
163,single,58433,165,1000000000,,,,,,,58433,58433,0
461,paired,58743,227,0000001000,30,second,,,,,58743,58743,0
501,cluster,59156,192,0000000080,,,7,group_0_of_3,3,0,59156,59156,0
502,cluster,59157,193,0000000004,,,7,group_1_of_3,3,1,59157,59157,0
503,cluster,59158,194,0000000020,,,7,group_2_of_3,3,2,59158,59158,0
277,single,59252,152,0000000004,,,,,,,59252,59252,0
87,single,59377,243,0000000100,,,,,,,59377,59377,0
483,cluster,59632,149,0200000000,,,1,group_0_of_3,3,0,59632,59632,0
484,cluster,59633,150,0004000000,,,1,group_1_of_3,3,1,59633,59633,0
485,cluster,59634,151,0000000001,,,1,group_2_of_3,3,2,59634,59634,0
195,single,60561,208,0000100000,,,,,,,60561,60561,0
52,single,61717,193,2000000000,,,,,,,61717,61717,0
175,single,63170,76,0000002000,,,,,,,63170,63170,0
24,single,63323,153,0000000080,,,,,,,63323,63323,0
299,single,63898,251,0000200000,,,,,,,63898,63898,0
359,single,66302,64,0000800000,,,,,,,66302,66302,0
406,paired,66381,46,0080000000,3,first,,,,,66381,66381,0
291,single,67553,64,0000000100,,,,,,,67553,67553,0
179,single,67782,54,0000000200,,,,,,,67782,67782,0
21,single,67828,216,0000010000,,,,,,,67828,67828,0
180,single,68172,75,0080000000,,,,,,,68172,68172,0
390,single,68390,158,0000000200,,,,,,,68390,68390,0
76,single,68562,90,0000200000,,,,,,,68562,68562,0
302,single,68660,205,0000000001,,,,,,,68660,68660,0
407,paired,68715,46,0000200000,3,second,,,,,68715,68715,0
373,single,68726,190,0000200000,,,,,,,68726,68726,0
49,single,68858,40,0800000000,,,,,,,68858,68858,0
237,single,69154,207,0000000008,,,,,,,69154,69154,0
82,single,69325,208,0000000800,,,,,,,69325,69325,0
127,single,69362,158,0000010000,,,,,,,69362,69362,0
0,single,69636,64,0000001000,,,,,,,69636,69636,0
335,single,70084,156,0000000010,,,,,,,70084,70084,0
46,single,70300,196,0200000000,,,,,,,70300,70300,0
246,single,71307,36,0000004000,,,,,,,71307,71307,0
62,single,71476,100,0000800000,,,,,,,71476,71476,0
402,paired,72021,21,0000400000,1,first,,,,,72021,72021,0
164,single,72326,224,0000008000,,,,,,,72326,72326,0
194,single,72655,214,0000000002,,,,,,,72655,72655,0
378,single,73403,100,0000000200,,,,,,,73403,73403,0
403,paired,73454,21,1000000000,1,second,,,,,73454,73454,0
219,single,73632,172,0100000000,,,,,,,73632,73632,0
20,single,74046,151,0000200000,,,,,,,74046,74046,0
322,single,75565,193,0000000010,,,,,,,75565,75565,0
191,single,75682,181,0100000000,,,,,,,75682,75682,0
168,single,76796,53,0000001000,,,,,,,76796,76796,0
492,cluster,76868,168,0040000000,,,4,group_0_of_3,3,0,76868,76868,0
493,cluster,76869,169,0000000002,,,4,group_1_of_3,3,1,76869,76869,0
494,cluster,76870,170,0000000001,,,4,group_2_of_3,3,2,76870,76870,0
534,cluster,76929,193,0000000002,,,18,group_0_of_3,3,0,76929,76929,0
535,cluster,76930,194,0000000010,,,18,group_1_of_3,3,1,76930,76930,0
536,cluster,76931,195,0000000100,,,18,group_2_of_3,3,2,76931,76931,0
342,single,77781,148,0200000000,,,,,,,77781,77781,0
537,cluster,78712,153,0000000080,,,19,group_0_of_3,3,0,78712,78712,0
538,cluster,78713,154,0000040000,,,19,group_1_of_3,3,1,78713,78713,0
539,cluster,78714,155,0001000000,,,19,group_2_of_3,3,2,78714,78714,0
274,single,78766,198,0000020000,,,,,,,78766,78766,0
399,single,78831,217,0400000000,,,,,,,78831,78831,0
393,single,79209,109,0000000800,,,,,,,79209,79209,0
254,single,79327,25,0000000100,,,,,,,79327,79327,0
456,paired,80047,123,0000000080,28,first,,,,,80047,80047,0
236,single,80669,35,0000000010,,,,,,,80669,80669,0
311,single,80764,211,0000100000,,,,,,,80764,80764,0
470,paired,81640,249,0004000000,35,first,,,,,81640,81640,0
203,single,81940,133,0000400000,,,,,,,81940,81940,0
59,single,82188,137,0000020000,,,,,,,82188,82188,0
269,single,82352,36,0000040000,,,,,,,82352,82352,0
507,cluster,82412,13,0000000080,,,9,group_0_of_3,3,0,82412,82412,0
508,cluster,82413,14,0001000000,,,9,group_1_of_3,3,1,82413,82413,0
509,cluster,82414,15,0000000400,,,9,group_2_of_3,3,2,82414,82414,0
353,single,82419,138,0000800000,,,,,,,82419,82419,0
424,paired,82427,123,0000000100,12,first,,,,,82427,82427,0
160,single,82514,244,0800000000,,,,,,,82514,82514,0
457,paired,82618,123,0020000000,28,second,,,,,82618,82618,0
181,single,82668,198,0000000020,,,,,,,82668,82668,0
540,cluster,82914,208,2000000000,,,20,group_0_of_3,3,0,82914,82914,0
541,cluster,82915,209,0010000000,,,20,group_1_of_3,3,1,82915,82915,0
542,cluster,82916,210,0000000080,,,20,group_2_of_3,3,2,82916,82916,0
458,paired,82950,248,0040000000,29,first,,,,,82950,82950,0
260,single,83369,206,0000080000,,,,,,,83369,83369,0
382,single,83521,68,0100000000,,,,,,,83521,83521,0
257,single,83722,147,0800000000,,,,,,,83722,83722,0
459,paired,83943,248,0000000008,29,second,,,,,83943,83943,0
425,paired,83958,123,0800000000,12,second,,,,,83958,83958,0
307,single,84300,165,0000000001,,,,,,,84300,84300,0
471,paired,84352,249,0000000002,35,second,,,,,84352,84352,0
528,cluster,84369,155,0040000000,,,16,group_0_of_3,3,0,84369,84369,0
529,cluster,84370,156,0200000000,,,16,group_1_of_3,3,1,84370,84370,0
530,cluster,84371,157,0002000000,,,16,group_2_of_3,3,2,84371,84371,0
72,single,84467,167,0000000010,,,,,,,84467,84467,0
235,single,85794,210,0000000100,,,,,,,85794,85794,0
51,single,86338,151,0000000040,,,,,,,86338,86338,0
128,single,88973,11,0002000000,,,,,,,88973,88973,0
116,single,92107,8,0000000100,,,,,,,92107,92107,0
555,cluster,93203,180,0000020000,,,25,group_0_of_3,3,0,93203,93203,0
556,cluster,93204,181,0000040000,,,25,group_1_of_3,3,1,93204,93204,0
557,cluster,93205,182,0000001000,,,25,group_2_of_3,3,2,93205,93205,0
275,single,93846,148,0000200000,,,,,,,93846,93846,0
69,single,94799,42,0000000100,,,,,,,94799,94799,0
216,single,96073,192,4000000000,,,,,,,96073,96073,0
252,single,97313,146,0040000000,,,,,,,97313,97313,0
391,single,100513,224,0000000020,,,,,,,100513,100513,0
9,single,102317,44,0080000000,,,,,,,102317,102317,0
352,single,103231,169,0040000000,,,,,,,103231,103231,0
208,single,103832,59,0000020000,,,,,,,103832,103832,0
312,single,104425,243,0000000200,,,,,,,104425,104425,0
383,single,105551,237,0000000008,,,,,,,105551,105551,0
323,single,105863,179,0000000040,,,,,,,105863,105863,0
297,single,107203,178,0000800000,,,,,,,107203,107203,0
268,single,108383,61,0008000000,,,,,,,108383,108383,0
140,single,108494,60,0000000080,,,,,,,108494,108494,0
18,single,108529,36,0100000000,,,,,,,108529,108529,0
313,single,108861,209,0400000000,,,,,,,108861,108861,0
61,single,110741,234,0000008000,,,,,,,110741,110741,0
205,single,111703,117,0200000000,,,,,,,111703,111703,0
99,single,112226,190,0008000000,,,,,,,112226,112226,0
292,single,112556,82,0000000020,,,,,,,112556,112556,0
320,single,112562,127,0000008000,,,,,,,112562,112562,0
103,single,112606,88,0000080000,,,,,,,112606,112606,0
245,single,112796,237,0400000000,,,,,,,112796,112796,0
364,single,113268,159,0020000000,,,,,,,113268,113268,0
392,single,113971,208,0000000800,,,,,,,113971,113971,0
100,single,115757,19,0000000200,,,,,,,115757,115757,0
93,single,115826,73,0000000001,,,,,,,115826,115826,0
327,single,116546,54,0000010000,,,,,,,116546,116546,0
22,single,116556,213,0000000800,,,,,,,116556,116556,0
404,paired,117332,35,0000000004,2,first,,,,,117332,117332,0
405,paired,118919,35,0002000000,2,second,,,,,118919,118919,0
111,single,119040,88,0000000200,,,,,,,119040,119040,0
141,single,120081,228,0004000000,,,,,,,120081,120081,0
385,single,120933,55,0000008000,,,,,,,120933,120933,0
4,single,121802,98,0002000000,,,,,,,121802,121802,0
221,single,122242,246,0000200000,,,,,,,122242,122242,0
510,cluster,123657,10,0000040000,,,10,group_0_of_3,3,0,123657,123657,0
511,cluster,123658,11,0000100000,,,10,group_1_of_3,3,1,123658,123658,0
512,cluster,123659,12,0000002000,,,10,group_2_of_3,3,2,123659,123659,0
452,paired,123765,94,0000000200,26,first,,,,,123765,123765,0
54,single,123910,182,4000000000,,,,,,,123910,123910,0
139,single,124189,161,0002000000,,,,,,,124189,124189,0
453,paired,124446,94,2000000000,26,second,,,,,124446,124446,0
287,single,124492,153,0000000002,,,,,,,124492,124492,0
334,single,124931,132,0000000200,,,,,,,124931,124931,0
288,single,128268,234,0000010000,,,,,,,128268,128268,0
266,single,128588,14,0000000400,,,,,,,128588,128588,0
346,single,128681,132,0000000080,,,,,,,128681,128681,0
522,cluster,129187,32,0200000000,,,14,group_0_of_3,3,0,129187,129187,0
523,cluster,129188,33,0000000080,,,14,group_1_of_3,3,1,129188,129188,0
524,cluster,129189,34,0020000000,,,14,group_2_of_3,3,2,129189,129189,0
325,single,130283,112,0000020000,,,,,,,130283,130283,0
50,single,133014,164,0200000000,,,,,,,133014,133014,0
369,single,135155,46,0000008000,,,,,,,135155,135155,0
122,single,135190,38,0000000200,,,,,,,135190,135190,0
279,single,136696,100,0800000000,,,,,,,136696,136696,0
75,single,137562,51,0400000000,,,,,,,137562,137562,0
132,single,138915,255,0020000000,,,,,,,138915,138915,0
124,single,139432,129,0004000000,,,,,,,139432,139432,0
247,single,140779,58,0008000000,,,,,,,140779,140779,0
182,single,141045,38,0001000000,,,,,,,141045,141045,0
183,single,141573,223,0000200000,,,,,,,141573,141573,0
468,paired,142281,188,0000020000,34,first,,,,,142281,142281,0
469,paired,143052,188,0100000000,34,second,,,,,143052,143052,0
156,single,143245,152,0000000400,,,,,,,143245,143245,0
238,single,143303,157,0000100000,,,,,,,143303,143303,0
107,single,143378,45,0080000000,,,,,,,143378,143378,0
253,single,143847,126,0000000010,,,,,,,143847,143847,0
339,single,144959,109,0200000000,,,,,,,144959,144959,0
310,single,145972,212,0000080000,,,,,,,145972,145972,0
67,single,148284,144,1000000000,,,,,,,148284,148284,0
513,cluster,148993,67,0000400000,,,11,group_0_of_3,3,0,148993,148993,0
514,cluster,148994,68,0000000010,,,11,group_1_of_3,3,1,148994,148994,0
515,cluster,148995,69,0080000000,,,11,group_2_of_3,3,2,148995,148995,0
361,single,149620,35,0002000000,,,,,,,149620,149620,0
233,single,151828,206,0000004000,,,,,,,151828,151828,0
134,single,152145,172,0000000400,,,,,,,152145,152145,0
173,single,152757,213,0000000100,,,,,,,152757,152757,0
332,single,153449,56,0000010000,,,,,,,153449,153449,0
567,cluster,157355,211,0000000800,,,29,group_0_of_3,3,0,157355,157355,0
568,cluster,157356,212,0000004000,,,29,group_1_of_3,3,1,157356,157356,0
569,cluster,157357,213,0000000004,,,29,group_2_of_3,3,2,157357,157357,0
184,single,159253,158,0000000004,,,,,,,159253,159253,0
386,single,160231,202,0020000000,,,,,,,160231,160231,0
189,single,160482,8,0000000008,,,,,,,160482,160482,0
56,single,162088,41,0000020000,,,,,,,162088,162088,0
549,cluster,162160,201,0000004000,,,23,group_0_of_3,3,0,162160,162160,0
550,cluster,162161,202,0000400000,,,23,group_1_of_3,3,1,162161,162161,0
551,cluster,162162,203,0000800000,,,23,group_2_of_3,3,2,162162,162162,0
440,paired,165370,39,0000040000,20,first,,,,,165370,165370,0
63,single,165811,57,0001000000,,,,,,,165811,165811,0
441,paired,167070,39,0100000000,20,second,,,,,167070,167070,0
432,paired,168175,118,0000020000,16,first,,,,,168175,168175,0
17,single,169864,158,0000000200,,,,,,,169864,169864,0
112,single,170203,45,0800000000,,,,,,,170203,170203,0
433,paired,170862,118,0001000000,16,second,,,,,170862,170862,0
338,single,173511,195,0000000400,,,,,,,173511,173511,0
121,single,174089,215,0000000080,,,,,,,174089,174089,0
251,single,174419,174,0001000000,,,,,,,174419,174419,0
300,single,178691,73,2000000000,,,,,,,178691,178691,0
73,single,179354,178,0008000000,,,,,,,179354,179354,0
6,single,179440,194,0000000080,,,,,,,179440,179440,0
412,paired,180329,85,0000000001,6,first,,,,,180329,180329,0
153,single,181326,81,0000000080,,,,,,,181326,181326,0
413,paired,181335,85,0002000000,6,second,,,,,181335,181335,0
476,paired,183610,182,0000000010,38,first,,,,,183610,183610,0
45,single,184109,102,0100000000,,,,,,,184109,184109,0
294,single,184291,17,0000400000,,,,,,,184291,184291,0
350,single,184718,69,0010000000,,,,,,,184718,184718,0
477,paired,185797,182,0100000000,38,second,,,,,185797,185797,0
207,single,185843,0,0000040000,,,,,,,185843,185843,0
330,single,186580,82,0000000001,,,,,,,186580,186580,0
89,single,186937,148,0000002000,,,,,,,186937,186937,0
489,cluster,188651,63,0000040000,,,3,group_0_of_3,3,0,188651,188651,0
490,cluster,188652,64,0000000100,,,3,group_1_of_3,3,1,188652,188652,0
491,cluster,188653,65,0000010000,,,3,group_2_of_3,3,2,188653,188653,0
365,single,190092,141,0000000040,,,,,,,190092,190092,0
430,paired,190645,179,0000001000,15,first,,,,,190645,190645,0
431,paired,193560,179,0000008000,15,second,,,,,193560,193560,0
241,single,194175,243,4000000000,,,,,,,194175,194175,0
147,single,194508,127,0000000010,,,,,,,194508,194508,0
381,single,194951,220,0000000040,,,,,,,194951,194951,0
462,paired,197340,145,0000000010,31,first,,,,,197340,197340,0
463,paired,198560,145,0000000100,31,second,,,,,198560,198560,0
135,single,198992,217,4000000000,,,,,,,198992,198992,0
213,single,199163,250,0020000000,,,,,,,199163,199163,0
78,single,199353,90,0000000400,,,,,,,199353,199353,0
79,single,201333,151,0000008000,,,,,,,201333,201333,0
186,single,201439,185,0008000000,,,,,,,201439,201439,0
218,single,202634,212,0000100000,,,,,,,202634,202634,0
41,single,203877,233,0000004000,,,,,,,203877,203877,0
27,single,203969,213,0000000020,,,,,,,203969,203969,0
286,single,207004,105,0000000002,,,,,,,207004,207004,0
90,single,207015,69,0080000000,,,,,,,207015,207015,0
26,single,207355,71,0004000000,,,,,,,207355,207355,0
225,single,208279,51,0000000100,,,,,,,208279,208279,0
154,single,210441,87,0000200000,,,,,,,210441,210441,0
418,paired,211504,244,0020000000,9,first,,,,,211504,211504,0
384,single,211611,121,0800000000,,,,,,,211611,211611,0
117,single,212131,159,0000000001,,,,,,,212131,212131,0
419,paired,213954,244,0000800000,9,second,,,,,213954,213954,0
109,single,214130,185,4000000000,,,,,,,214130,214130,0
516,cluster,214202,233,0000000010,,,12,group_0_of_3,3,0,214202,214202,0
517,cluster,214203,234,0400000000,,,12,group_1_of_3,3,1,214203,214203,0
518,cluster,214204,235,0000200000,,,12,group_2_of_3,3,2,214204,214204,0
55,single,218851,218,0000001000,,,,,,,218851,218851,0
84,single,219181,147,0004000000,,,,,,,219181,219181,0
367,single,220051,131,0000001000,,,,,,,220051,220051,0
28,single,220385,48,0000000004,,,,,,,220385,220385,0
358,single,221797,199,0000000400,,,,,,,221797,221797,0
543,cluster,223353,136,0040000000,,,21,group_0_of_3,3,0,223353,223353,0
544,cluster,223354,137,0000010000,,,21,group_1_of_3,3,1,223354,223354,0
545,cluster,223355,138,0000000080,,,21,group_2_of_3,3,2,223355,223355,0
303,single,224665,183,0000000200,,,,,,,224665,224665,0
142,single,227359,173,0800000000,,,,,,,227359,227359,0
395,single,227369,13,0000200000,,,,,,,227369,227369,0
341,single,233284,2,0000000200,,,,,,,233284,233284,0
228,single,234639,136,0000000080,,,,,,,234639,234639,0
267,single,234718,55,0000000100,,,,,,,234718,234718,0
44,single,235350,186,0008000000,,,,,,,235350,235350,0
8,single,241015,55,0000000008,,,,,,,241015,241015,0
296,single,245921,82,0800000000,,,,,,,245921,245921,0
474,paired,246655,255,0000000020,37,first,,,,,246655,246655,0
475,paired,248791,255,0001000000,37,second,,,,,248791,248791,0
273,single,250458,230,0000000100,,,,,,,250458,250458,0
114,single,250540,101,0000000080,,,,,,,250540,250540,0
375,single,250557,57,0000000010,,,,,,,250557,250557,0
270,single,251667,211,0000100000,,,,,,,251667,251667,0
230,single,253941,146,0000400000,,,,,,,253941,253941,0
3,single,254171,249,0020000000,,,,,,,254171,254171,0
47,single,257165,148,0000040000,,,,,,,257165,257165,0
91,single,257211,149,0002000000,,,,,,,257211,257211,0
188,single,259129,33,0400000000,,,,,,,259129,259129,0
315,single,259783,165,0200000000,,,,,,,259783,259783,0
368,single,259879,219,0008000000,,,,,,,259879,259879,0
70,single,260809,38,0000004000,,,,,,,260809,260809,0
380,single,263810,30,0000080000,,,,,,,263810,263810,0
23,single,264045,85,0000000002,,,,,,,264045,264045,0
123,single,264454,177,4000000000,,,,,,,264454,264454,0
192,single,268294,42,0000008000,,,,,,,268294,268294,0
7,single,268609,32,0001000000,,,,,,,268609,268609,0
226,single,268726,17,0000000200,,,,,,,268726,268726,0
234,single,269822,239,0000200000,,,,,,,269822,269822,0
110,single,272583,240,1000000000,,,,,,,272583,272583,0
217,single,272621,101,0000004000,,,,,,,272621,272621,0
306,single,287743,199,0000000800,,,,,,,287743,287743,0
444,paired,290739,151,0004000000,22,first,,,,,290739,290739,0
66,single,292397,48,0020000000,,,,,,,292397,292397,0
445,paired,292892,151,0000000020,22,second,,,,,292892,292892,0
324,single,295263,27,4000000000,,,,,,,295263,295263,0
227,single,296687,186,0000000040,,,,,,,296687,296687,0
16,single,297986,182,0080000000,,,,,,,297986,297986,0
170,single,298742,14,0000400000,,,,,,,298742,298742,0
262,single,299410,110,1000000000,,,,,,,299410,299410,0
211,single,300157,25,0000200000,,,,,,,300157,300157,0
125,single,301652,14,0000040000,,,,,,,301652,301652,0
434,paired,302952,34,0080000000,17,first,,,,,302952,302952,0
435,paired,305383,34,1000000000,17,second,,,,,305383,305383,0
301,single,305971,197,0080000000,,,,,,,305971,305971,0
422,paired,307604,211,0000080000,11,first,,,,,307604,307604,0
423,paired,309548,211,0080000000,11,second,,,,,309548,309548,0
1,single,311006,70,0000008000,,,,,,,311006,311006,0
145,single,311128,52,0000000800,,,,,,,311128,311128,0
410,paired,311659,42,0000000200,5,first,,,,,311659,311659,0
355,single,312674,165,0000000010,,,,,,,312674,312674,0
333,single,313528,90,1000000000,,,,,,,313528,313528,0
411,paired,313588,42,0800000000,5,second,,,,,313588,313588,0
131,single,318985,122,0000000020,,,,,,,318985,318985,0
143,single,319531,8,0000000001,,,,,,,319531,319531,0
340,single,319763,186,0040000000,,,,,,,319763,319763,0
81,single,321594,70,0000000100,,,,,,,321594,321594,0
40,single,322468,46,0040000000,,,,,,,322468,322468,0
190,single,322723,163,0000000100,,,,,,,322723,322723,0
428,paired,323729,16,0080000000,14,first,,,,,323729,323729,0
71,single,324374,163,0000004000,,,,,,,324374,324374,0
281,single,325001,102,1000000000,,,,,,,325001,325001,0
429,paired,326040,16,2000000000,14,second,,,,,326040,326040,0
546,cluster,327386,146,0000800000,,,22,group_0_of_3,3,0,327386,327386,0
547,cluster,327387,147,0040000000,,,22,group_1_of_3,3,1,327387,327387,0
548,cluster,327388,148,0100000000,,,22,group_2_of_3,3,2,327388,327388,0
374,single,330680,192,0000200000,,,,,,,330680,330680,0
231,single,330791,31,0000000400,,,,,,,330791,330791,0
80,single,335770,56,1000000000,,,,,,,335770,335770,0
155,single,335772,204,0000000080,,,,,,,335772,335772,0
150,single,335778,30,0040000000,,,,,,,335778,335778,0
344,single,335888,49,0000004000,,,,,,,335888,335888,0
105,single,335920,133,0020000000,,,,,,,335920,335920,0
229,single,335967,66,0000000008,,,,,,,335967,335967,0
450,paired,338317,190,0040000000,25,first,,,,,338317,338317,0
451,paired,339425,190,0000000400,25,second,,,,,339425,339425,0
157,single,339579,180,0200000000,,,,,,,339579,339579,0
77,single,340430,26,0000000008,,,,,,,340430,340430,0
397,single,341235,130,0000000800,,,,,,,341235,341235,0
408,paired,341615,12,0000000001,4,first,,,,,341615,341615,0
409,paired,342936,12,0020000000,4,second,,,,,342936,342936,0
232,single,343419,12,0010000000,,,,,,,343419,343419,0
214,single,343425,217,0080000000,,,,,,,343425,343425,0
224,single,343433,31,0001000000,,,,,,,343433,343433,0
351,single,343456,140,0000000002,,,,,,,343456,343456,0
525,cluster,343483,248,0000001000,,,15,group_0_of_3,3,0,343483,343483,0
526,cluster,343484,249,0000080000,,,15,group_1_of_3,3,1,343484,343484,0
527,cluster,343485,250,0400000000,,,15,group_2_of_3,3,2,343485,343485,0
414,paired,343675,128,0000080000,7,first,,,,,343675,343675,0
165,single,346191,178,0000080000,,,,,,,346191,346191,0
415,paired,346576,128,0000000400,7,second,,,,,346576,346576,0
480,cluster,348126,35,0004000000,,,0,group_0_of_3,3,0,348126,348126,0
481,cluster,348127,36,0000004000,,,0,group_1_of_3,3,1,348127,348127,0
482,cluster,348128,37,0010000000,,,0,group_2_of_3,3,2,348128,348128,0
