161021,159,0004000000
162182,48,0000000400
163133,73,0040000000
163444,60,0000000002
166290,24,0000010000
170166,120,0000080000
175274,75,0000200000
175733,243,0400000000
177460,122,0000200000
177925,110,0000000800
178855,240,0100000000
178863,112,0004000000
180426,238,4000000000
180442,162,0000020000
182361,162,0000002000
182414,136,0000000020
183839,185,0000001000
185368,73,0010000000
188221,122,0000000400
192517,127,0000000001
193335,150,0000400000
193409,197,0000000100
194246,166,0000020000
194777,99,0000000040
195774,134,0000000010
195798,48,0000040000
196791,145,0200000000
197204,99,0000000002
198489,159,0040000000
199147,194,0000000010
202240,233,0000000004
202690,33,0000080000
203094,94,0008000000
207724,211,0000001000
209529,124,0000040000
210414,211,0002000000
211398,165,0000000800
214243,231,0000000004
221325,48,0000400000
222689,48,1000000000
224406,26,0000400000
225713,154,0080000000
225807,52,0010000000
225836,64,0004000000
225974,226,0000000008
227571,239,0000008000
231468,94,0001000000
231561,159,0001000000
232837,159,0000020000
233304,211,0000000400
235048,157,0000000001
238919,215,0000080000
239038,132,0008000000
239491,186,0000080000
240486,48,0000020000
240711,83,0040000000
242000,202,0000000800
242851,14,0020000000
243289,138,0000000002
243907,117,0000020000
243937,183,0080000000
244381,85,0000008000
244968,117,0001000000
245018,247,0000000400
246461,44,0000000080
246494,192,0008000000
247566,148,0800000000
248742,221,0000800000
250729,133,0000000040
253562,119,0000000020
254249,239,0000000200
254357,228,0000010000
257368,221,0000800000
257891,35,0000020000
258497,5,0040000000
259636,103,0000000010
260600,191,0001000000
261171,14,0010000000
261658,194,0008000000
261912,18,0000000020
262661,208,0004000000
263008,98,0000100000
264188,238,0001000000
267097,236,0000200000
269224,170,0008000000
271909,31,0080000000
277610,246,0000000004
284004,33,0000080000
287756,59,0000000020
288351,185,0000000010
290738,195,0000200000
292947,0,0000000004
293518,90,0000000020
295203,209,0000000200
295419,106,0040000000
295441,233,0040000000
296649,191,0000000004
297497,172,0000000040
299205,13,0000000080
300297,10,0800000000
300803,13,0800000000
301224,202,0020000000
301419,253,0000000004
302317,146,0040000000
302991,169,0400000000
303986,202,0000000004
304311,51,0400000000
305593,62,0000002000
307913,102,0000040000
308442,54,0001000000
309325,224,0000000800
310714,230,2000000000
311721,100,0000000080
311778,151,0200000000
315502,149,0010000000
316261,52,0000800000
319308,104,0000000002
319884,251,0000000020
322518,207,0000000004
322617,226,1000000000
324673,77,0008000000
326192,249,0000000200
328701,248,0000000100
331240,143,0000000800
332473,83,0000008000
332755,43,0000000010
335597,227,0000000008
335776,67,0000000002
335788,87,0100000000
335904,128,0000000002
336036,238,0000100000
343417,153,0000400000
343437,176,0100000000
343455,60,4000000000
343468,144,0400000000
343652,246,0080000000
343767,219,0000000080
344618,88,0020000000
344900,60,2000000000
345919,242,0080000000
347955,39,0000000010
348182,0,0000040000
351189,196,0000001000
354944,150,0200000000
355732,26,0000000400
364816,17,0000080000
365022,55,0000000800
366875,55,0000000001
369348,191,0000000004
373055,69,0000400000
374187,39,0000000400
377157,109,0000000004
378740,147,0000000800
381988,209,1000000000
382323,0,0001000000
382362,182,0000008000
382389,177,0100000000
384872,177,0000000020
389053,154,0000000010
389063,156,0000000008
389080,163,0000001000
389128,170,0000400000
398119,72,0020000000
400645,39,0010000000
402817,60,0000100000
404662,196,0000004000
405393,111,0001000000
406601,172,0000000100
406944,111,1000000000
409127,172,0000001000
416025,8,0000004000
420588,232,0000008000
425430,45,0080000000
425829,27,0000002000
426850,77,0800000000
429188,213,0800000000
434119,144,4000000000
434308,91,0100000000
437650,5,0008000000
440885,36,0000000100
441471,36,0004000000
441492,227,0000001000
445021,150,0000080000
447524,244,0000040000
447638,178,0000000001
450280,155,0000001000
450313,162,0000000800
450320,1,0000000200
451850,244,0000000040
454610,46,0000040000
463123,45,1000000000
465261,246,0000400000
465883,154,0000000020
466321,84,0040000000
467417,154,0000004000
468126,229,0000004000
469408,167,0000000001
469988,7,0000000400
470764,81,0000000010
472760,72,0000040000
476471,86,0200000000
476829,230,0000800000
478595,31,0400000000
479330,191,0004000000
479673,141,2000000000
481426,44,0400000000
481438,43,0000000004
486004,211,0000000040
486183,125,0080000000
486184,124,0000000008
486187,33,0000200000
486200,193,0000080000
486228,100,0001000000
486240,154,0000000001
486241,251,0000040000
486266,234,0000000020
486296,211,0000000040
486338,3,0000000001
486339,72,0200000000
486345,85,0000040000
486356,134,0000000002
486374,46,0000400000
486387,199,0001000000
486398,251,0000002000
486414,190,0020000000
486419,216,0002000000
486451,249,0000000008
486455,16,0080000000
486471,185,0040000000
486545,197,0000008000
486550,38,0000002000
486586,37,0000000200
486608,84,0000000008
487042,182,0000000040
487925,3,2000000000
488786,154,0800000000
496408,74,0400000000
496978,127,0000000400
498848,74,0020000000
