event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
100,paired,56157,235,0000020000,10,first,,,,,56157,56157,0
104,paired,56190,27,0000000400,12,first,,,,,56190,56190,0
105,paired,56315,27,0080000000,12,second,,,,,56315,56315,0
101,paired,56453,235,0100000000,10,second,,,,,56453,56453,0
44,single,58359,2,0000000200,,,,,,,58359,58359,0
55,single,59637,157,0000000002,,,,,,,59637,59637,0
29,single,59904,22,0000008000,,,,,,,59904,59904,0
65,single,60117,240,0000000004,,,,,,,60117,60117,0
88,paired,62904,90,0000000040,4,first,,,,,62904,62904,0
89,paired,63098,90,0000000002,4,second,,,,,63098,63098,0
42,single,63435,128,0000000020,,,,,,,63435,63435,0
12,single,63680,127,0080000000,,,,,,,63680,63680,0
66,single,64643,148,0000400000,,,,,,,64643,64643,0
15,single,65123,233,0080000000,,,,,,,65123,65123,0
20,single,65135,54,0000000008,,,,,,,65135,65135,0
50,single,65743,217,0100000000,,,,,,,65743,65743,0
27,single,65852,191,0000010000,,,,,,,65852,65852,0
10,single,66943,181,0000800000,,,,,,,66943,66943,0
61,single,68683,59,1000000000,,,,,,,68683,68683,0
34,single,68686,242,0000004000,,,,,,,68686,68686,0
33,single,68911,23,0000010000,,,,,,,68911,68911,0
17,single,70471,158,0000080000,,,,,,,70471,70471,0
79,single,72250,238,0010000000,,,,,,,72250,72250,0
73,single,75036,65,0000040000,,,,,,,75036,75036,0
94,paired,75440,4,0008000000,7,first,,,,,75440,75440,0
95,paired,75625,4,0040000000,7,second,,,,,75625,75625,0
92,paired,75782,140,2000000000,6,first,,,,,75782,75782,0
93,paired,75941,140,0000001000,6,second,,,,,75941,75941,0
69,single,77828,202,0000004000,,,,,,,77828,77828,0
56,single,86688,51,0000000040,,,,,,,86688,86688,0
59,single,89583,2,0000040000,,,,,,,89583,89583,0
6,single,90059,84,0800000000,,,,,,,90059,90059,0
24,single,91253,29,0000800000,,,,,,,91253,91253,0
14,single,91580,179,1000000000,,,,,,,91580,91580,0
52,single,96713,92,0000000040,,,,,,,96713,96713,0
31,single,97241,146,0000200000,,,,,,,97241,97241,0
90,paired,97247,197,0000002000,5,first,,,,,97247,97247,0
0,single,97264,46,0000000020,,,,,,,97264,97264,0
67,single,97265,191,0000020000,,,,,,,97266,97265,-1
39,single,97266,129,0000000004,,,,,,,97266,97266,0
18,single,97267,159,0000002000,,,,,,,97267,97267,0
84,paired,97269,41,0000004000,2,first,,,,,97269,97269,0
11,single,97297,82,0002000000,,,,,,,97297,97297,0
91,paired,97410,197,0000000040,5,second,,,,,97410,97410,0
85,paired,97421,41,0400000000,2,second,,,,,97421,97421,0
106,paired,98173,79,0000000001,13,first,,,,,98173,98173,0
107,paired,98330,79,0000040000,13,second,,,,,98330,98330,0
