event_id,event_type,time_cycle,address,fault_mask,pair_id,pair_role,cluster_id,cluster_role,cluster_interleave_depth,cluster_injection_skew,preferred_cycle,actual_cycle,cycle_shift
52,single,19846,225,0000000002,,,,,,,19846,19846,0
20,single,19879,148,0020000000,,,,,,,19879,19879,0
82,paired,22577,231,0002000000,1,first,,,,,22577,22577,0
83,paired,22716,231,0100000000,1,second,,,,,22716,22716,0
112,paired,24067,14,0000020000,16,first,,,,,24067,24067,0
41,single,24127,107,1000000000,,,,,,,24127,24127,0
113,paired,24170,14,0000000002,16,second,,,,,24170,24170,0
110,paired,24433,155,0002000000,15,first,,,,,24433,24433,0
111,paired,24624,155,0000200000,15,second,,,,,24624,24624,0
50,single,24734,113,0800000000,,,,,,,24734,24734,0
104,paired,26220,41,0800000000,12,first,,,,,26220,26220,0
105,paired,26447,41,0000800000,12,second,,,,,26447,26447,0
11,single,26940,220,0010000000,,,,,,,26940,26940,0
72,single,27667,90,0000040000,,,,,,,27667,27667,0
90,paired,29526,177,4000000000,5,first,,,,,29526,29526,0
91,paired,29603,177,0000080000,5,second,,,,,29603,29603,0
118,paired,31149,231,0001000000,19,first,,,,,31149,31149,0
119,paired,31211,231,0000200000,19,second,,,,,31211,31211,0
31,single,32498,164,0000000004,,,,,,,32498,32498,0
3,single,35908,141,0000000800,,,,,,,35908,35908,0
14,single,37489,175,0000000200,,,,,,,37489,37489,0
69,single,38541,156,0100000000,,,,,,,38541,38541,0
2,single,39105,30,0000004000,,,,,,,39105,39105,0
26,single,41998,22,0020000000,,,,,,,41998,41998,0
30,single,45107,20,0400000000,,,,,,,45107,45107,0
94,paired,46079,76,0000008000,7,first,,,,,46079,46079,0
95,paired,46367,76,0000000010,7,second,,,,,46367,46367,0
116,paired,46841,118,0000004000,18,first,,,,,46841,46841,0
117,paired,47118,118,0800000000,18,second,,,,,47118,47118,0
98,paired,48264,9,0200000000,9,first,,,,,48264,48264,0
99,paired,48498,9,0000008000,9,second,,,,,48498,48498,0
61,single,50224,216,0000000080,,,,,,,50224,50224,0
75,single,51250,168,0000800000,,,,,,,51250,51250,0
33,single,51950,244,0000001000,,,,,,,51950,51950,0
43,single,52718,215,0200000000,,,,,,,52718,52718,0
19,single,62364,121,0000000080,,,,,,,62364,62364,0
22,single,67032,9,0000100000,,,,,,,67032,67032,0
100,paired,68428,16,0000100000,10,first,,,,,68428,68428,0
101,paired,68528,16,0000000020,10,second,,,,,68528,68528,0
58,single,68691,48,0000000010,,,,,,,68691,68691,0
68,single,69005,27,0000100000,,,,,,,69005,69005,0
70,single,73143,200,0000000200,,,,,,,73143,73143,0
74,single,74288,39,0002000000,,,,,,,74288,74288,0
62,single,74997,190,0000000400,,,,,,,74997,74997,0
4,single,76785,109,0000000002,,,,,,,76785,76785,0
56,single,76925,232,0001000000,,,,,,,76925,76925,0
5,single,77225,139,0000001000,,,,,,,77225,77225,0
36,single,77727,96,0000000004,,,,,,,77727,77727,0
7,single,79635,198,0100000000,,,,,,,79635,79635,0
60,single,82777,34,0000001000,,,,,,,82777,82777,0
64,single,83208,2,0000000400,,,,,,,83208,83208,0
54,single,84449,21,0000800000,,,,,,,84449,84449,0
47,single,85666,241,0002000000,,,,,,,85666,85666,0
42,single,91591,172,0000040000,,,,,,,91591,91591,0
73,single,91957,101,1000000000,,,,,,,91957,91957,0
10,single,93043,99,0004000000,,,,,,,93043,93043,0
16,single,93710,225,0000020000,,,,,,,93710,93710,0
49,single,95372,131,0000000080,,,,,,,95372,95372,0
48,single,96392,1,0000002000,,,,,,,96392,96392,0
80,paired,96468,121,0080000000,0,first,,,,,96468,96468,0
81,paired,96746,121,0000004000,0,second,,,,,96746,96746,0
88,paired,97263,14,0000000200,4,first,,,,,97263,97263,0
45,single,97266,143,0000001000,,,,,,,97266,97266,0
114,paired,97268,43,0000000400,17,first,,,,,97268,97268,0
84,paired,97276,145,0010000000,2,first,,,,,97276,97276,0
115,paired,97405,43,0000000080,17,second,,,,,97405,97405,0
89,paired,97426,14,0100000000,4,second,,,,,97426,97426,0
85,paired,97438,145,0004000000,2,second,,,,,97438,97438,0
15,single,99340,34,0004000000,,,,,,,99340,99340,0
